8855,mixed-drink,M2365
4415,possessed-girl,P2326
7153,health-resort,H4362
5125,sneaker,S526
2745,bitter-man,B365
1407,polish-american,P4256
3818,doll,D4
2432,delfine,D415
7368,imprisonment,I5162
3938,affectionate-kiss,A1235
4866,old-rocker,O4362
4726,diplomatic-immunity,D1453
7988,gramophone,G6515
9218,snoring,S5652
1005,loss-of-husband,L2121
4924,secret-meeting,S2635
3977,sleeping-in-parent's-bedroom,S4152
2381,soccer-stadium,S2623
7700,social-club,S2424
8244,genie-with-the-glasses,G5324
7017,pioneer,P56
3751,reference-to-jesus,R1652
6315,trailrunning,T6465
8893,linoleum,L545
1741,knife,K51
3424,comicon,C525
4016,shadow,S3
4844,epistemology,E1235
6608,liberty-bell,L1631
4201,yangmin-mountain,Y5253
2100,topical-humor,T1245
1211,frat-party,F6316
6376,deoxyribonucleic-acid,D2615
5157,caricature,C6236
4735,promiscuous-woman,P6525
7618,mysticism,M2325
9575,reflection-in-mirror,R1423
1976,death-of-lawman,D3145
5225,child-pornography,C4316
5754,newscaster,N236
4865,language-barrier,L5216
2062,dancehall-girl,D5242
5761,island,I2453
875,violence,V452
6885,bonding,B5352
7755,gun-action,G5235
302,stripper-pole,S3616
4612,annoyed-neighbor,A5352
751,reference-to-brad-pitt,R1652
6208,based-on-live-action-tv-series,B2354
7935,dagger,D26
1238,flirtation,F4635
2930,shoplifting,S1413
1184,coupon,C15
6261,nicktoon,N235
5342,abattoir,A136
1234,policewoman-costume,P4252
6542,harness,H652
3076,dreaming,D652
1998,buried-treasure,B6362
9110,unreliable-flashback,U5641
5476,space-probe,S1216
6156,stolen-child,S3452
3287,gunfight,G5123
1454,water-shortage,W3626
2701,incest-rape,I5236
9790,handcuffed,H5321
8203,suntan-pantyhose,S5351
3010,mixed-marriage,M2356
8525,romantic-dinner,R5323
7284,adult-video-store,A3431
7932,agatha-christie,A2326
3849,ringing-telephone,R5252
1659,washington-d.c.,W2523
1038,second-part,S2531
9070,buggy,B2
1181,bookstore,B236
872,gore,G6
2951,teddy-bear,T316
1133,undercover-cop,U5362
2865,bathing-baby,B3521
5616,martyrdom,M6363
7140,king-edward-vii,K5236
7003,u.s.-civil-war,U2146
9358,nonviolence,N5145
155,fake-injury,F2526
5258,copycat-crime,C1232
9135,bow-tie,B3
1765,terrorist-group,T6232
8749,suitcase,S32
210,affection,A1235
9699,reading-entrails,R3525
5610,1st-century,S3253
9971,hunting-knife,H5352
6171,race-car,R26
1203,deer,D6
1669,general,G564
4308,sick-animal,S254
2402,imagination,I5253
8021,syrian,S65
7192,yard-sale,Y6324
1031,film,F45
4039,ex-boyfriend-ex-girlfriend-relationship,E2165
8387,hybrid,H163
4305,naked-bulb,N2314
7324,field,F43
5478,astronaut,A2365
1491,dancing-with-a-friend,D5252
6694,factory-tour,F2363
6365,rollerblading,R4614
4247,coughing,C252
6149,redhead-girl,R3264
1779,main-characters-killed-off,M5262
3732,automatic-writing,A3532
9136,brandy,B653
9273,bandaged-hand,B5323
299,sneeze,S52
4645,grudge,G632
9192,broken-glasses,B6252
5151,landfill,L5314
6351,historical-event,H2362
3232,young-romance,Y5265
6527,wedding-cake,W352
1651,reference-to-william-shakespeare,R1652
88,forger,F626
4608,liar,L6
9947,black-powder,B4213
6475,allergy,A462
6677,reference-to-hasbro,R1652
4057,broken-chair,B6252
2854,teenage-father,T5213
465,children,C4365
1520,macedonian-history,M2352
1232,lying-about-age,L5213
5496,rings-of-uranus,R5216
4434,angry-man,A5265
9798,catatonic-state,C3523
8734,bad-girl,B3264
8268,royal-air-force,R4616
6222,cinephilia,C514
9163,killing-husband,K4521
2663,miscarriage-of-justice,M2621
1851,electro-magnetic-pulse,E4236
3692,feeling-one-is-being-watched,F4525
3149,fall,F4
9243,cash-box,C212
7219,baby-carriage,B1262
6953,reference-to-james-whitcomb-riley,R1652
4859,dream-home,D65
5064,railroad-track,R4636
8537,drugged,D623
341,celebrity,C4163
6769,lesbian-wedding,L2153
9513,playwright,P4623
9199,bag-of-fertilizer,B2163
2487,gang,G52
6077,pterodactyl,P3632
5776,neighborhood,N2163
881,grasshopper,G6216
3176,burger,B626
2837,lawyer,L6
9293,affectation,A1235
9369,mob-of-reporters,M1616
4205,being-followed,B5214
1715,beretta,B63
952,daily-show,D42
4022,skeptic,S2132
5078,coroner,C656
9384,baking-cake,B252
7786,cartoon-bear,C6351
2728,tapped-phone,T1315
7923,female-football-player,F5413
7943,french-maid,F6525
6427,compilation,C5143
7402,north-star,N6323
7961,mystery-novel,M2365
6883,surfer,S616
1930,ranger,R526
4991,bigamist,B2523
7982,hercule-poirot,H6241
3758,walking-through-wall,W4252
5910,american-civil-war,A5625
183,nosy-neighbor,N2521
5946,search,S62
2035,bible,B14
6021,animal-smuggling,A5425
623,tortoise,T632
8278,cassino-italy,C2534
5061,police-precinct,P4216
6532,first-paycheck,F6231
8574,misery,M26
3877,dead-child,D3243
9496,chinese-garden,C5263
6998,reference-to-wendy's-restaurant,R1652
8186,dead-body-in-bed,D3135
2780,dumb-criminal,D5126
2027,son-killing-father,S5245
6781,street-racing,S3636
8849,clapping,C4152
3830,abortionist,A1635
599,africa,A162
4683,suicide-note,S2353
6933,sadism,S325
6035,extinction,E2352
615,riding-an-elephant,R3525
8621,eye,E
7106,reference-to-mcdonald's,R1652
7157,six-word-title,S2634
417,woman-in-bath,W513
7724,jewelry-store,J4623
5764,u.s.-canadian-border,U2535
7608,raft,R13
5027,speaking-latin,S1252
2086,stepmother-stepson-relationship,S3153
7511,diamond,D53
7060,canon,C5
3170,chimpanzee,C5152
6135,secret-garden,S2632
7465,falling-into-water,F4525
4877,property-speculation,P6163
21,karaoke,K62
3845,obsession-with-the-supernatural,O1253
5598,town,T5
368,ensemble-cast,E5251
1325,los-angeles-dodgers,L2524
6248,norse-mythology,N6253
2938,roommate-issues,R532
4662,barber-shop,B6162
1761,subterfuge,S1361
4141,carrying-bride-across-threshold,C6521
2339,dea,D
1893,sniper,S516
4118,marble,M614
1586,manhattan-new-york-city,M5356
7983,sleuth,S43
8550,shark,S62
4771,haute-cuisine,H325
2807,mysterious-past,M2362
8287,korean-war,K656
671,collision,C425
4839,heart-condition,H6325
4661,aspiring-actress,A2165
4678,mini-skirt,M5263
7523,bicycle-race,B2462
4630,homicide,H523
3291,bitten-in-the-neck,B3535
6776,juice-box,J212
6730,hair-spray,H6216
6622,birthday-girl,B6326
7199,airport-police,A6163
8380,citroën,C365
5690,sleeping-with-a-light-on,S4152
3902,refusing-to-eat,R1252
6875,bouncy-castle,B5234
8858,party-girl,P6326
2853,sister-sister-relationship,S2362
8982,cheating-on-husband,C3525
4890,library-book,L1612
815,rock-'n'-roll,R2564
7222,pizza-delivery,P2341
9869,fort-worth-texas,F6363
4935,advice,A312
2490,ellipsis-in-title,E4125
7080,police-chief,P421
9466,questioning,Q2352
2713,synagogue,S52
2057,jumping-into-a-river,J5152
865,blood,B43
5981,sleeping-bag,S4152
7703,tear-gas,T62
874,urban-legend,U6154
6972,statuary,S36
8723,dishonorable-discharge,D2561
939,magic-mushroom,M2526
6880,music-monitor-network,M2536
9799,hit-with-a-rolling-pin,H3645
7463,class-president,C4216
8758,blind-psychic,B4531
6113,dragon,D625
7449,coal,C4
6116,responsibility,R2152
3114,sect,S23
1988,spanish-american-war-veteran,S1525
1422,facebook,F212
7606,playing,P452
1009,burning-a-car,B6526
3909,sweet-grass,S3262
4100,sudden-illness,S3545
2678,sexual-predator,S2416
3381,artificial-insemination,A6312
5367,crash-helmet,C6245
5700,summer-job,S5621
7839,sahara-desert,S6326
9804,secret-character,S2632
4400,riding-in-a-car,R3525
8026,golfing,G4152
1705,motorbike-accident,M3612
8570,fissure,F26
9066,burnt-toast,B6532
3228,parent-child-relationship,P6532
3223,family-life,F541
9315,toy-gun,T25
6673,naval-officer,N1412
4511,nightclub-owner,N2324
6197,film-school,F4524
8742,newspaper-clipping,N2162
8962,card-playing,C6314
1892,lookout,L23
6258,female-detective,F5432
1497,phoning-father,P5213
4134,black-man,B425
3212,cystic-fibrosis,C2321
864,accidental-killing,A2353
739,walking-the-dog,W4252
3436,oxford,O2163
2617,delta-force,D4316
5493,viking-mars-lander,V2525
6603,bar-mitzvah,B6532
4316,christmas-ornament,C6235
6297,web-drama,W1365
5214,indoor-pool,I5361
4874,investment-property,I5123
5866,army-general,A6525
7007,building-restoration,B4352
197,miranda-warning,M6536
9802,mysterious-man,M2362
9914,steer-missing-horn,S3652
5564,rags-to-riches,R2362
2235,tv-crew,T126
3288,head-shot,H323
235,house,H2
6741,fish,F2
9519,washed-up-actor,W2312
8736,blood-donor,B4356
3996,premature-birth,P6536
2898,fist,F23
2913,insurance,I5265
8507,harp,H61
5579,flower,F46
2833,jewel-smuggling,J4252
8000,dead-body-in-bathtub,D3135
7375,sickness,S252
4806,switchboard-operator,S3216
7209,north-hollywood-california,N6343
3221,death-of-father,D3136
6332,studying,S352
978,acting,A2352
5384,brewery,B6
4216,nosferatu,N2163
3669,skene's-glands,S2524
7414,disobedience,D2135
795,bully,B4
6396,tel-aviv-israel,T4126
4873,buy-to-let,B343
6211,cockroach,C262
1487,absent-mother,A1253
2518,disneyland,D2545
652,crawl-through-air-shaft,C6436
1858,police-officer-shot-in-the-head,P4212
5847,mysterious-illness,M2362
3928,faucet,F23
6289,travel-series,T6142
2305,reference-to-olof-palme,R1652
2625,finland,F5453
108,sitcom,S325
9667,slipping-and-falling,S4152
4480,peace-pipe,P21
7815,drawing-room,D6526
6382,reference-to-winnie-the-pooh,R1652
3467,year-1849,Y6
9297,driver's-license,D6162
8460,wager,W26
4411,looking-pale,L2521
9968,found-loot,F5343
3519,razor,R26
1338,baltimore-maryland,B4356
395,divorce,D162
2594,art-history,A6323
7240,militant,M4353
4413,paint,P53
4689,leash,L2
5693,viking-helmet,V2524
1268,ash-scattering,A2365
5028,stabbed-in-the-heart,S3135
3487,poetry-quote,P3623
9903,warning-shot,W6523
9143,burned-at-the-stake,B6532
2237,tv-program,T1626
5758,film-making,F4525
5043,darkroom,D6265
4834,voyeurism,V625
2975,needle,N34
445,park,P62
3543,dentist,D5323
992,drunkenness,D6525
38,fired-from-the-job,F6316
3110,namesake,N52
7126,crime-lord,C6546
6891,new-hire,N6
8802,prizefighter,P6212
858,youth,Y3
6731,mad-hatter,M36
9917,canada-goose,C532
1622,interactive,I5362
2030,confessional,C5125
501,talkshow,T42
6686,national-museum,N3545
5528,emoticon-in-title,E5325
8628,pacing,P252
7836,gold-mine,G435
3016,second-hand-clothing,S2535
9517,struggling-actor,S3624
4194,mountain,M535
8065,revenge-plot,R1521
6240,arizona-sports,A6252
2276,dancing,D5252
9528,adjustable-wrench,A3231
6702,star-wars-film-fan,S3621
225,couch,C2
7963,box-of-chocolates,B2124
8139,railway-guide,R423
221,commentary,C536
7833,cameroon,C565
3976,skipping-school,S2152
6114,flute,F43
1601,new-jersey-devils,N2623
1538,chart,C63
5677,brushing-hair,B6252
8324,flame-out,F453
4753,booby-trap,B1361
3788,checkers,C262
1285,refrigerator,R1626
7749,reference-to-little-red-riding-hood,R1652
2338,crime-boss,C6512
4814,faked-insanity,F2352
2977,organist,O6252
7583,humanitarian,H5365
7371,jerusalem-judah,J6245
5425,motor-bike,M3612
1166,camel-toe,C543
4919,nobility,N143
1760,standoff,S3531
41,hugging,H252
4992,blue-ribbon,B4615
6669,wedding-proposal,W3521
8920,shrunken-head,S6525
3165,frisking,F6252
3924,cold-spot,C4321
3667,sex-toy,S23
237,immaturity,I5363
9788,baking-a-pie,B2521
7954,valet,V43
8840,quoting-socrates,Q3526
7531,death-by-drowning,D3136
1433,disco-dancing,D2352
3125,raising-child,R2524
4636,police-inspector,P4252
984,entertainment-series,E5363
7457,milky-way,M42
3271,waiting,W352
8652,fiend,F53
5915,headman,H35
7708,boulder,B436
5120,pole-dancing,P4352
9767,ham-and-eggs,H532
1085,open-adoption,O1531
1087,catholic-school,C3424
2929,ferret,F63
7383,courage,C62
6861,vintage-typewriter,V5323
2523,theft,T13
3524,straight-razor,S3623
7345,silk,S42
3160,reference-to-gershwin,R1652
7646,dc-comics,D252
3143,saying-grace,S5262
4909,dante,D53
3362,são-paulo-brazil,S1416
5903,mississippi-river,M2161
5805,west-highland-white-terrier,W2324
9079,damsel-in-distress,D5245
9492,secret-door,S2636
9295,birthmark,B6356
5625,meteorology,M3642
3743,hispanic-boy,H2152
5668,night-swimming,N2325
1006,vine,V5
5288,power-station,P6235
8238,green-screen,G6526
4686,artist-model,A6323
5186,lion,L5
3357,black-panties,B4215
5526,war-crime,W6265
1539,chart-hit,C63
7362,escaped-slave,E2132
4282,reading-in-bed,R3525
7798,russian-army,R2565
7214,hanging-from-a-rooftop,H5252
2818,expert,E2163
6279,abbott-and-costello,A1353
9386,crescent-wrench,C6253
2367,political-corruption,P4324
6552,fort-myers,F6356
3624,champagne,C5125
7275,boulogne-sur-mer,B4252
1344,cincinnati-reds,C5253
5449,variety-show,V632
5269,suicide-by-hanging,S2315
9298,egotist,E2323
8559,figurehead,F263
7317,brooch,B62
6710,pagoda,P23
4951,aircraft,A6261
6869,non-commissioned-officer,N5252
6788,terradactyl,T6323
9266,stabbed-with-scissors,S3132
3905,shaman,S5
4901,irreverence,I6165
6422,defector,D1236
4279,occult-ritual,O2436
1015,psychopathic-killer,P2132
1607,docudrama,D2365
5146,english-football,E5242
571,restaurant,R2365
1695,emergency-room,E5625
9020,tennis-player,T5214
7744,nutty-professor,N3161
7217,rooftop-gunfight,R1312
9588,fake-ghost,F23
3868,child's-drawing,C4323
487,you-tube,Y31
1219,recycling,R2452
3844,newborn,N165
8797,gypsy,G12
5161,falling-down-stairs,F4523
2411,eviction,E1235
5921,statue-of-liberty-new-york-city,S3141
6862,ecoball,E214
8301,beagle,B24
806,rock-star,R236
940,meteorite,M363
6233,creativity,C6313
5224,child-killer,C4324
903,secret,S263
377,amnesia,A52
3719,ireland,I6453
8313,land-speed-record,L5321
498,gay,G
404,cyborg,C162
7737,gas,G2
9849,cruelty,C643
4256,moving-away,M152
1883,gag,G2
5772,romantic-rivalry,R5326
5858,evangelical,E1524
2099,politician,P4325
8915,bill,B4
3853,tape-recorder,T1626
1971,crutch,C632
3074,sexuality,S243
5325,mortician,M6325
1758,sniper-rifle,S5161
4984,smoke-inhalation,S5254
4091,old-house,O432
3943,family-photograph,F5413
6467,buying-woman-a-drink,B5253
4576,century,C536
8229,mystic,M232
8791,asian-man,A25
3375,pregnant-wife,P6253
5812,imperialism,I5164
9529,corrupt-cop,C6132
9742,bookkeeper,B216
3671,urethra,U636
9593,theater-poster,T3612
121,based-on-play,B2351
5831,italy,I34
9784,letter-opener,L3615
4721,military-intelligence,M4365
8739,false-name,F425
8587,chattering-teeth,C3652
7381,audio-flashback,A3142
4993,butcher,B326
7959,counterfeiter,C5361
4352,freebasing,F6125
2579,one-hour,O56
472,windmill,W5354
4231,roommate-relationship,R5364
7762,assignment,A253
6040,leopard,L163
9271,shower-room,S65
1341,pittsburgh-pennsylvania,P3216
209,time-capsule,T5212
3980,blood-in-sink,B4352
6404,beach-volleyball,B2141
7473,struck-by-lightning,S3621
6014,werewolf,W641
4637,private-eye,P613
1485,urinating-in-fear,U6535
1495,fur-clothing,F6243
4881,nineteenth-century,N5353
8075,baghdad-iraq,B2362
2400,prevention,P6153
2467,body-image,B352
7579,eyeglasses,E242
1652,romance-filmmaking,R5214
4606,adventuress,A3153
961,ufo,U1
6151,secret-passage,S2631
7385,foot-racing,F3625
3411,actress-playing-multiple-roles,A2362
191,lap-dance,L1352
7131,elegance,E4252
2452,street-in-title,S3635
8071,kleptomania,K4135
2742,swat-team,S35
7167,child-abduction,C4313
7802,bulletproof-vest,B4316
7530,cut,C3
7063,dslr,D246
7360,cup,C1
9982,macguffin,M215
1163,dinner-party,D5616
9217,shouting,S352
1183,circumcision,C6252
9397,impoverished,I5162
5602,easter,E236
9011,dry-martini,D6563
4648,luncheonette,L5253
8936,suffocation,S1235
4048,visible-breath,V2141
8769,lost-child,L2324
677,mobile-phone,M1415
744,beer-keg,B62
5791,female-athlete,F5434
8520,romantic-evening,R5321
5203,semi,S5
7527,chest,C23
9300,glove,G41
9688,old-mansion,O4352
2621,werner-erhard,W6563
2746,bomb-making,B5152
2733,google,G24
3921,voice-over-narration,V2165
9244,double-exposure-scene,D1421
1505,body-bag,B312
6275,fashion-industry,F2532
5960,boy-with-glasses,B3242
7808,kidnap-plot,K3514
9091,martian,M635
3576,mirror,M6
4226,candle,C534
4471,lightning,L2352
3150,insurance-fraud,I5265
7685,chemical-company,C5242
1863,fire-fight,F6123
7803,casablanca-morocco,C2145
4743,jitterbug,J3612
4690,pet,P3
107,singing,S5252
7320,decision,D25
9611,memorial-ceremony,M5642
9470,funeral-rite,F5646
4093,pen,P5
9261,faking-hypnosis,F2521
4579,iceland,I2453
801,hard-rock,H6362
4926,epic,E12
4167,pea,P
9057,busy-signal,B254
7975,hatpin,H315
3918,uncharacteristic-behavior,U5262
1827,robbery,R16
5124,rowing-machine,R5252
3906,strange-behavior,S3652
9145,butterfly-hunter,B3614
9155,magnifying-glass,M2515
9182,clay,C4
6031,circus-train,C6236
8279,monte-cassino,M5325
489,alternative-energy,A4365
9541,muddy-clothes,M3243
6425,travelogue,T6142
2018,dragged-by-horse,D6231
4274,electric-typewriter,E4236
7553,golden-touch,G4353
5530,independent-filmmaking,I5315
3026,graduation,G635
6342,mental-hospital,M5342
7280,extreme-sports,E2365
7684,catnip,C351
9545,torn-clothes,T6524
749,obstetrician,O1236
8622,floating-castle,F4352
2097,celebrity-caricature,C4163
5446,senior-center,S5625
3412,comedienne,C535
7924,framed,F653
1323,chicago-white-sox,C232
2288,reference-to-oprah-winfrey,R1652
8037,ship-crew,S126
8765,fear-of-the-supernatural,F6132
3782,bankruptcy,B5261
5453,forced-march,F6235
3115,armed-robbery,A6536
4536,witchcraft,W3261
4070,errand,E653
6592,black-eyed-susans,B4232
3240,reference-to-audrey-hepburn,R1652
9566,picture-frame,P2361
3268,bored,B63
5959,warlock,W642
385,lesbian-subtext,L2152
7706,tied-to-railroad-tracks,T3646
6596,crab,C61
4218,polish-immigrant,P4252
3682,re-enacting,R5235
8315,immigration,I5263
5198,reference-to-michelangelo,R1652
3239,lifeguard,L1263
3243,rejection,R235
3226,irish-american,I6256
8738,ends-with-death,E5323
5777,miniaturization,M5362
4970,biracial-child,B6242
1289,exploration,E2146
2077,trick-shooting,T6235
552,wilderness-survival,W4365
6316,car-boot,C613
1024,photo-exhibition,P3213
3094,nepotism,N1325
4527,22-year-old,Y643
2796,muslim-american,M2456
3582,single,S524
7565,cure,C6
77,cafe,C1
4484,private-property-sign,P6131
9859,stagecoach,S32
128,stripper,S3616
2776,black-bra,B4216
5317,crypt,C613
8446,composing,C5125
3536,female-serial-killer,F5426
3277,build-up,B431
3190,reputation,R135
8247,icarus,I262
7353,underweight,U5362
6354,cellar,C46
720,desert,D263
3915,toy-fire-engine,T1652
9931,falling-off-horse,F4521
6521,power-tool,P634
6027,cartoon-monkey,C6352
4876,property-market,P6163
4848,socrates,S2632
9921,signal-mirror,S2545
6322,sorority-girl,S6326
3577,mix-up,M21
3468,year-1863,Y6
1292,year-1864,Y6
1875,running-out-of-ammo,R5231
6127,disabled-child,D2143
6800,amplifier,A5141
164,cuckoo-clock,C242
2568,car-driving,C6361
7462,chariot,C63
9288,groceries,G6262
1457,business-card,B2526
6838,golfer,G416
9301,leather-gloves,L3624
7878,sword-master,S6352
8938,boiling-flask,B4521
5209,vietnamese,V352
2544,runaway-princess,R5165
7113,child-empowerment,C4351
1340,maryland,M6453
2163,women,W5
4387,western-filmmaking,W2365
4571,stonehenge,S352
4155,husband-leaves-wife,H2153
7693,locked-in-a-room,L2356
541,manaus-brazil,M5216
1462,dessert,D263
4035,dark-glasses,D6242
698,cctv,C231
9388,nervous-breakdown,N6121
2911,car-loan,C645
1016,surgeon,S625
8204,korea,K6
836,count-down,C535
5755,nursery-school,N6262
4963,psycho-killer,P246
4969,affirmative-action,A1653
9390,shock,S2
5696,alcoholic-mother,A4242
9975,gunfight-at-the-o.k.-corral,G5123
7672,wolf-whistle,W4123
7912,what-if,W31
1734,ford-expedition,F6321
1257,lesbian-has-sex-with-man,L2152
6107,crow,C6
6307,quaker,Q26
7016,mural,M64
1533,casino-royale,C2564
5097,stolen-car,S3452
8838,hot-weather,H36
122,beauty-salon,B3245
4037,depression,D1625
9803,mystery-guest,M2362
6249,power,P6
9969,hand-car,H5326
6634,giving,G152
4692,raincoat,R523
2739,credit-card-fraud,C6326
7554,inchworm,I5265
2152,ruffhouse,R12
7471,pleading,P4352
951,time-for-title,T5163
3872,child-swearing,C4326
5538,lansdale-pennsylvania,L5234
8663,drug-pusher,D6212
3363,exercise,E262
2768,pants-pulled-down,P5321
5790,body,B3
743,based-on-film,B2351
8486,teleportation,T4163
8743,packing,P252
5439,gay-soldier,G2436
3975,sink,S52
115,world-war-two,W6436
8242,enemies-become-friends,E5212
2537,extreme,E2365
3795,ghost-girl,G2326
4716,conceit,C523
4940,shakespeare's-hamlet,S2162
6574,alaska,A42
3187,spilled-coffee,S1432
9213,movie-poster,M1236
7261,victims-rights,V2352
3569,honor,H56
5034,video-arcade,V3623
4684,vacuum-cleaner,V2524
5030,suspended-policeman,S2153
2825,private,P613
6846,limo,L5
4605,composer,C5126
873,stupid-victim,S3131
1529,scandal,S2534
7096,name-dropping,N5361
3841,montréal-quebec-canada,M5364
3097,sermon,S65
1531,question-in-title,Q2353
7513,flower-petal,F4613
1691,panel-show,P542
6497,spelling-bee,S1452
531,soccer-shirt,S2626
5461,asteroid,A2363
1950,drunken-employee,D6525
5340,retirement-party,R3653
5408,impotence,I5135
1029,apartment-complex,A1635
8045,dog-trick,D2362
2970,alarm-system,A4652
1894,throat-cut,T6323
4869,emigration,E5263
2130,train,T65
6816,armadillo,A6534
1598,boston-bruins,B2351
9148,eccentricity,E2536
1853,nypd,N13
7430,harvest,H6123
7758,deputy-marshal,D1356
315,missing-person,M2521
48,quiz-show,Q2
6159,tunnel,T54
3464,northumberland,N6351
8079,mesopotamia,M2135
762,rehabilitation,R1435
5572,textile-mill,T2345
5153,prima-donna,P6535
5470,jupiter-the-planet,J1363
6549,black-tie-party,B4231
2380,soccer-riot,S263
9393,found-money,F535
1467,murphy-bed,M613
4498,west-bay-lake-wisconsin,W2314
2669,girl-stripped-down-to-bra,G6423
8944,double-barreled-shotgun,D1416
9821,sex-with-secretary,S2326
6172,rocket-ship,R2321
1667,democracy,D5262
4031,awkwardness,A2635
518,boxing,B252
5676,body-painting,B3153
4774,baccala-fish,B2412
6194,colon-in-title,C4534
3792,forest,F623
2382,sports-team,S1632
9311,knocked-out-with-gun-butt,K5232
6901,airline,A645
9304,profile,P614
6819,cherry-tree,C636
1752,race-against-time,R2523
4864,incompetence,I5251
4847,philosophy,P421
898,leukemia,L25
7710,collection,C4235
8510,caliph,C41
1841,bluff,B41
5803,terrier,T6
4772,lecher,L26
577,wood-carving,W3261
7325,guatemala,G354
4106,trembling,T6514
2570,test-drive,T2361
7130,edwardian-era,E3635
8181,puzzle-box,P2412
2515,addiction,A3235
5541,summer-camp,S5625
7247,mustache,M232
1943,gunrunner,G5656
8947,graduated-cylinder,G6324
4489,staring-into-space,S3652
437,music-gig,M2
5818,concentration-camp,C5253
8022,austrian,A2365
9441,squeaky-hinge,S252
7422,siracusa-sicily,S624
1010,death-on-the-operating-table,D3531
648,title-directed-by-female,T3436
2610,labor,L16
3098,squatting,S2352
7548,bedpost,B3123
525,german-soccer,G6526
9722,moocher,M26
4227,edmonton-alberta-canada,E3535
930,criminal,C654
2352,extradition,E2363
9747,hot-plate,H3143
2808,niagara-falls,N2614
793,courtroom,C6365
3949,new-england,N5245
4820,broadway-star,B6323
4407,ectoplasm,E2314
7754,stunts,S3532
8164,film-studio,F4523
3051,pool-hall,P4
6713,blindfolded,B4531
4868,punk-music,P5252
9103,rent-money,R535
1810,memoir,M56
6683,female-singer,F5425
4429,surrogate-father,S6231
8227,masked-man,M235
4633,medical-student,M3242
9710,waxfigure,W2126
9435,ice-cream-bar,I2651
7092,limousine-driver,L5253
9833,erectile-disfunction,E6234
6597,egyptian-art,E2135
3804,pipe-smoking,P1252
6130,locked-door,L236
492,filmmaking,F4525
4520,salesman,S425
6785,georgetown-university,G6235
7053,movie-actor,M1236
2592,secret-code,S2632
8715,electronica,E4236
9758,clothing-store,C4352
2433,pacific-ocean,P2125
4336,driving-all-night,D6152
1102,arkansas,A6252
7613,public-nudity,P1425
3095,lecture,L236
5821,smog,S52
2429,tea-industry,T5323
2143,math,M3
2721,having-sex-with-skirt-hiked-up,H1523
9413,shot-multiple-times,S3543
4737,state-department,S3163
5670,rape-counselor,R1252
3008,drinking-problem,D6525
2223,general-electric,G5642
9433,hazard,H263
3944,fixer-upper,F2616
2269,part-of-the-body-in-title,P6313
8474,exploding-person,E2143
9961,pat-poker-hand,P3126
3539,mystery-killer,M2362
4020,skateboard,S2316
5871,fake-money,F25
7396,chicken,C25
7691,knocking-on-wood,K5252
3594,gin-tonic,G5352
1417,waitress,W362
7162,youth-camp,Y3251
5747,wish-fulfillment,W2141
1135,mother-son-relationship,M3625
5634,vh1,V
7921,apartment-search,A1635
7630,chicken-as-live-animal,C2524
2438,puppet,P13
1977,escaped-prisoner,E2131
8310,therapy-dog,T6132
2954,vandal,V534
5925,airplane-crash,A6145
542,monkey,M52
2201,gay-adoption,G3135
3437,planchette,P4523
9650,desk,D2
3673,vagina,V25
5820,air-pollution,A6143
2801,dangerous-offender,D5262
5164,pakistani,P235
787,lapd,L13
1044,cabin,C15
1346,oakland-california,O2453
6106,bulldog,B432
2543,explanation,E2145
6632,xylophone,X415
860,percent-in-title,P6253
7905,environmental,E5165
9820,sex-with-robot,S2361
4516,reference-to-ella-fitzgerald,R1652
4911,reference-to-dante's-inferno,R1652
5854,ipad,I13
1693,chief-of-staff,C1231
1716,bodyguard,B3263
3489,prune,P65
3164,airport-security,A6163
9837,red-dress,R362
3626,coffee-grinder,C1265
467,moonlight-shopping,M5423
1089,sweden,S35
4959,lover,L16
2680,teenage-girl-in-underwear,T5264
5458,kuala-lumpur-malaysia,K4516
1826,waterboarding,W3616
9442,traffic-light,T6124
8549,rubber-glove,R1624
4469,kiss-on-cheek,K252
6695,fencing-duel,F5252
3529,bisexual,B24
6834,cease-and-desist-order,C2532
8147,cambridge-university,C5163
6139,cavern,C165
7842,uganda,U253
5913,animal-human-communication,A5452
4009,bloody-scratch-on-back,B4326
3351,high-school-newspaper,H2452
2692,fake-irishman,F2625
3856,trance-medium,T6525
2517,billiards,B4632
1296,civil-union,C145
9324,fireplace-poker,F6142
1151,fake-robbery,F2616
4285,schoolmaster,S2452
3137,burial-plot,B6414
1233,lying-about-one's-age,L5213
7416,hourglass,H6242
9235,spinster,S1523
8151,bad-driver,B3616
4166,pair-of-combat-boots,P6125
3430,prisoner,P6256
7605,payment,P53
6649,row-house,R2
6543,live-audience,L1352
7044,53-year-old,Y643
6705,skateboard-design,S2316
1713,assassination-plot,A2535
3269,disease,D2
9275,martini,M635
3354,school-life,S241
9076,lock-pick,L212
9643,handcuffed-behind-back,H5321
7330,kite,K3
775,text,T23
8337,steam-locomotive,S3542
2063,homesteader,H5236
4755,fashion-model,F2534
1770,traitor,T636
185,trailer-trash,T6463
8263,industrialist,I5323
1675,madrid-spain,M3632
5277,ex-policeman,E2142
2923,slap-in-the-face,S4153
2230,staff,S31
5817,communism,C525
6894,skeet-shooting,S2323
6657,groom-cake,G652
2012,scorpion,S2615
3747,madman,M35
3528,year-1929,Y6
5637,terminal-cancer,T6542
5736,harlem-globetrotters,H6452
5830,communist,C523
6723,underprivileged-children,U5361
