4915,11212,99,00.0001313,
4916,11212,100,328,
4917,11212,101,8.1,
4918,11213,99,0...012211,
4919,11213,100,229,
4920,11213,101,7.7,
4921,11214,99,0.00001313,
4922,11214,100,268,
4923,11214,101,8.1,
4924,11215,99,0000012201,
4925,11215,100,464,
4926,11215,101,7.5,
4927,11216,99,0.00001312,
4928,11216,100,371,
4929,11216,101,8.0,
4930,11217,99,0.00001311,
4931,11217,100,173,
4932,11217,101,7.7,
4933,11218,99,..00001312,
4934,11218,100,152,
4935,11218,101,7.7,
4936,11219,99,0.00002311,
4937,11219,100,382,
4938,11219,101,7.8,
4939,11220,99,00.0001312,
4940,11220,100,257,
4941,11220,101,8.0,
4942,11221,99,0.00002312,
4943,11221,100,345,
4944,11221,101,7.8,
4945,11222,99,0.00002211,
4946,11222,100,319,
4947,11222,101,7.7,
4948,11223,99,0000002311,
4949,11223,100,233,
4950,11223,101,7.9,
4951,11224,99,0.00002312,
4952,11224,100,365,
4953,11224,101,7.8,
4954,11225,99,0..0001223,
4955,11225,100,288,
4956,11225,101,8.1,
4957,11226,99,0.00001312,
4958,11226,100,382,
4959,11226,101,8.1,
4960,11227,99,0..0001311,
4961,11227,100,189,
4962,11227,101,7.8,
4963,11228,99,0000002311,
4964,11228,100,238,
4965,11228,101,7.9,
4966,11229,99,0000001212,
4967,11229,100,375,
4968,11229,101,7.9,
4969,11230,99,0..0001312,
4970,11230,100,251,
4971,11230,101,7.9,
4972,11231,99,.0.0002312,
4973,11231,100,224,
4974,11231,101,7.6,
4975,11232,99,0..0012311,
4976,11232,100,139,
4977,11232,101,7.6,
4978,11233,99,0.00001312,
4979,11233,100,415,
4980,11233,101,7.9,
4981,11234,99,0..0012301,
4982,11234,100,137,
4983,11234,101,7.6,
4984,11235,99,0000001312,
4985,11235,100,377,
4986,11235,101,7.9,
4987,11236,99,0..0001222,
4988,11236,100,214,
4989,11236,101,8.1,
4990,11237,99,...0012301,
4991,11237,100,116,
4992,11237,101,7.5,
4993,11238,99,0.0.002311,
4994,11238,100,161,
4995,11238,101,7.8,
4996,11239,99,0000001212,
4997,11239,100,446,
4998,11239,101,8.0,
4999,11241,99,...0011311,
5000,11241,100,135,
5001,11241,101,7.7,
5002,11242,99,000.001312,
5003,11242,100,368,
5004,11242,101,8.0,
5005,11243,99,.000002211,
5006,11243,100,217,
5007,11243,101,7.6,
5008,11244,99,....001311,
5009,11244,100,146,
5010,11244,101,7.9,
5011,11245,99,0..0001312,
5012,11245,100,219,
5013,11245,101,8.0,
5014,11246,99,00.0013201,
5015,11246,100,224,
5016,11246,101,7.5,
5017,11247,99,....001311,
5018,11247,100,197,
5019,11247,101,7.9,
5020,11248,99,1....01004,
5021,11248,100,12,
5022,11248,101,7.5,
5023,11251,99,2.0..0.005,
5024,11251,100,25,
5025,11251,101,5.3,
5026,11281,99,2010010.02,
5027,11281,100,29,
5028,11281,101,3.8,
5029,11299,99,1..10.11.3,
5030,11299,100,18,
5031,11299,101,5.5,
5032,11421,99,1...010203,
5033,11421,100,35,
5034,11421,101,5.3,
5035,10468,99,2..0..00.4,
5036,10468,100,11,
5037,10468,101,7.3,
5038,10539,99,1.....1212,
5039,10539,100,7,
5040,10539,101,6.2,
5041,10540,99,....113111,
5042,10540,100,8,
5043,10540,101,6.9,
5044,10541,99,....0111.4,
5045,10541,100,17,
5046,10541,101,7.6,
5047,10542,99,....2.62..,
5048,10542,100,5,
5049,10542,101,6.6,
5050,10543,99,.....00420,
5051,10543,100,11,
5052,10543,101,7.9,
5053,10544,99,....1.1311,
5054,10544,100,6,
5055,10544,101,7.7,
5056,10545,99,....2.8...,
5057,10545,100,5,
5058,10545,101,6.1,
5059,10547,99,...11.311.,
5060,10547,100,6,
5061,10547,101,5.6,
5062,10549,99,0000000134,
5063,10549,100,976,
5064,10549,101,7.6,
5065,10550,99,0...002310,
5066,10550,100,119,
5067,10550,101,7.5,
5068,10551,99,...0012211,
5069,10551,100,113,
5070,10551,101,7.4,
5071,10552,99,0000012210,
5072,10552,100,152,
5073,10552,101,7.1,
5074,10553,99,0.0.0222.0,
5075,10553,100,27,
5076,10553,101,6.1,
5077,10554,99,....00251.,
5078,10554,100,44,
5079,10554,101,7.9,
5080,10555,99,0..0014100,
5081,10555,100,116,
5082,10555,101,6.9,
5083,10556,99,0000012111,
5084,10556,100,182,
5085,10556,101,6.7,
5086,10557,99,..0.123100,
5087,10557,100,64,
5088,10557,101,6.5,
5089,10558,99,...0012310,
5090,10558,100,183,
5091,10558,101,7.5,
5092,10559,99,0..0002202,
5093,10559,100,126,
5094,10559,101,7.5,
5095,10560,99,..00023200,
5096,10560,100,245,
5097,10560,101,6.8,
5098,10561,99,0000001221,
5099,10561,100,308,
5100,10561,101,7.8,
5101,10562,99,0.00113100,
5102,10562,100,292,
5103,10562,101,6.8,
5104,10563,99,.000122100,
5105,10563,100,73,
5106,10563,101,6.5,
5107,10564,99,0000221000,
5108,10564,100,96,
5109,10564,101,5.4,
5110,10565,99,0000013210,
5111,10565,100,180,
5112,10565,101,7.1,
5113,10566,99,0.00013201,
5114,10566,100,298,
5115,10566,101,7.0,
5116,10567,99,0000000124,
5117,10567,100,1324,
5118,10567,101,8.4,
5119,10568,99,0000122100,
5120,10568,100,132,
5121,10568,101,5.8,
5122,10569,99,..00002321,
5123,10569,100,195,
5124,10569,101,7.6,
5125,10570,99,0..2..1.13,
5126,10570,100,12,
5127,10570,101,4.2,
5128,10571,99,..00013210,
5129,10571,100,244,
5130,10571,101,7.1,
5131,10572,99,.000122100,
5132,10572,100,142,
5133,10572,101,6.5,
5134,10573,99,.0.0013210,
5135,10573,100,228,
5136,10573,101,7.5,
5137,10574,99,0000123100,
5138,10574,100,225,
5139,10574,101,6.4,
5140,10575,99,0..0000133,
5141,10575,100,91,
5142,10575,101,8.3,
5143,10576,99,0.00002311,
5144,10576,100,127,
5145,10576,101,7.3,
5146,10577,99,0..0012200,
5147,10577,100,183,
5148,10577,101,6.6,
5149,10578,99,....001322,
5150,10578,100,242,
5151,10578,101,8.1,
5152,10579,99,00.0012211,
5153,10579,100,139,
5154,10579,101,7.3,
5155,10580,99,0.00001322,
5156,10580,100,257,
5157,10580,101,8.2,
5158,10581,99,0000122000,
5159,10581,100,117,
5160,10581,101,6.2,
5161,10582,99,0000022200,
5162,10582,100,158,
5163,10582,101,6.8,
5164,10583,99,0000000232,
5165,10583,100,1806,
5166,10583,101,8.3,
5167,10584,99,0.00002221,
5168,10584,100,260,
5169,10584,101,7.6,
5170,10585,99,00.0131100,
5171,10585,100,67,
5172,10585,101,6.0,
5173,10586,99,00.01222.0,
5174,10586,100,88,
5175,10586,101,6.5,
5176,10587,99,0.00123100,
5177,10587,100,85,
5178,10587,101,6.5,
5179,10588,99,0.00001222,
5180,10588,100,528,
5181,10588,101,8.1,
5182,10589,99,0.00012310,
5183,10589,100,252,
5184,10589,101,7.1,
5185,10590,99,....001222,
5186,10590,100,212,
5187,10590,101,8.0,
5188,10591,99,0000001212,
5189,10591,100,247,
5190,10591,101,7.2,
5191,11076,99,1000111101,
5192,11076,100,129,
5193,11076,101,5.4,
5194,11440,99,0000110111,
5195,11440,100,46,
5196,11440,101,6.7,
5197,11494,99,20.0001201,
5198,11494,100,45,
5199,11494,101,5.0,
5200,11521,99,0000112110,
5201,11521,100,65,
5202,11521,101,6.5,
5203,11531,99,00.0000016,
5204,11531,100,271,
5205,11531,101,7.7,
5206,11570,99,1..0...115,
5207,11570,100,20,
5208,11570,101,4.4,
5209,11572,99,0..0.01122,
5210,11572,100,43,
5211,11572,101,7.1,
5212,11580,99,.0..022.03,
5213,11580,100,15,
5214,11580,101,7.0,
5215,11607,99,....220201,
5216,11607,100,16,
5217,11607,101,6.1,
5218,11615,99,.1.13..1.1,
5219,11615,100,6,
5220,11615,101,5.7,
5221,11659,99,.0.01.2211,
5222,11659,100,18,
5223,11659,101,6.9,
5224,11752,99,1.1.112121,
5225,11752,100,10,
5226,11752,101,5.6,
5227,11935,99,2......1.5,
5228,11935,100,7,
5229,11935,101,2.9,
5230,11973,99,0000012111,
5231,11973,100,98,
5232,11973,101,6.0,
5233,11998,99,2...2..4.2,
5234,11998,100,5,
5235,11998,101,5.7,
5236,12013,99,....0242..,
5237,12013,100,12,
5238,12013,101,7.0,
5239,12070,99,4.1.1...11,
5240,12070,100,7,
5241,12070,101,2.1,
5242,12077,99,11.....1.6,
5243,12077,100,8,
5244,12077,101,1.9,
5245,12445,99,0.00000016,
5246,12445,100,133,
5247,12445,101,7.2,
5248,12144,99,0000001212,
5249,12144,100,24772,
5250,12144,101,7.7,
5251,12145,99,0.0.002311,
5252,12145,100,85,
5253,12145,101,7.7,
5254,12146,99,0..0002401,
5255,12146,100,80,
5256,12146,101,7.6,
5257,12148,99,....001411,
5258,12148,100,57,
5259,12148,101,7.9,
5260,12147,99,..00011311,
5261,12147,100,87,
5262,12147,101,7.6,
5263,12149,99,....001411,
5264,12149,100,80,
5265,12149,101,7.9,
5266,12150,99,....001212,
5267,12150,100,110,
5268,12150,101,7.9,
5269,12151,99,...0001311,
5270,12151,100,74,
5271,12151,101,7.8,
5272,12152,99,0..0003211,
5273,12152,100,113,
5274,12152,101,7.4,
5275,12153,99,0..0001311,
5276,12153,100,84,
5277,12153,101,7.8,
5278,12154,99,....002311,
5279,12154,100,107,
5280,12154,101,7.7,
5281,12155,99,..0.002301,
5282,12155,100,103,
5283,12155,101,7.6,
5284,12156,99,....002311,
5285,12156,100,73,
5286,12156,101,8.0,
5287,12157,99,....011302,
5288,12157,100,57,
5289,12157,101,7.8,
5290,12158,99,..00002301,
5291,12158,100,93,
5292,12158,101,7.4,
5293,12159,99,....002311,
5294,12159,100,117,
5295,12159,101,7.9,
5296,12160,99,0.00001312,
5297,12160,100,177,
5298,12160,101,7.7,
5299,12161,99,....011311,
5300,12161,100,66,
5301,12161,101,7.8,
5302,12162,99,.0..001421,
5303,12162,100,77,
5304,12162,101,8.0,
5305,12163,99,....001322,
5306,12163,100,72,
5307,12163,101,8.1,
5308,12164,99,....001411,
5309,12164,100,68,
5310,12164,101,8.0,
5311,12165,99,....001223,
5312,12165,100,83,
5313,12165,101,8.5,
5314,12166,99,...0001411,
5315,12166,100,78,
5316,12166,101,7.9,
5317,12172,99,...0011312,
5318,12172,100,90,
5319,12172,101,8.0,
5320,12173,99,0...001312,
5321,12173,100,61,
5322,12173,101,8.1,
5323,12175,99,..00012311,
5324,12175,100,124,
5325,12175,101,7.7,
5326,12176,99,...0002311,
5327,12176,100,80,
5328,12176,101,7.5,
5329,12177,99,....001312,
5330,12177,100,117,
5331,12177,101,8.1,
5332,12179,99,..0.000322,
5333,12179,100,70,
5334,12179,101,8.3,
5335,12180,99,0.0.001321,
5336,12180,100,77,
5337,12180,101,8.2,
5338,12181,99,0...001312,
5339,12181,100,66,
5340,12181,101,8.0,
5341,12182,99,..0.012311,
5342,12182,100,58,
5343,12182,101,7.5,
5344,12183,99,..00012311,
5345,12183,100,62,
5346,12183,101,7.7,
5347,12167,99,....001312,
5348,12167,100,77,
5349,12167,101,7.8,
5350,12168,99,....001411,
5351,12168,100,67,
5352,12168,101,8.2,
5353,12171,99,....001321,
5354,12171,100,70,
5355,12171,101,8.1,
5356,12169,99,1.0.001311,
5357,12169,100,99,
5358,12169,101,8.1,
5359,12170,99,...0001301,
5360,12170,100,91,
5361,12170,101,7.7,
5362,12174,99,0...001312,
5363,12174,100,65,
5364,12174,101,8.1,
5365,12178,99,....011301,
5366,12178,100,68,
5367,12178,101,7.6,
5368,12184,99,...0001311,
5369,12184,100,86,
5370,12184,101,7.7,
5371,12185,99,....000303,
5372,12185,100,73,
5373,12185,101,8.3,
5374,12186,99,000.011201,
5375,12186,100,62,
5376,12186,101,7.3,
5377,12187,99,000.012301,
5378,12187,100,59,
5379,12187,101,7.4,
5380,12188,99,....001411,
5381,12188,100,51,
5382,12188,101,7.9,
5383,12189,99,....011322,
5384,12189,100,90,
5385,12189,101,8.1,
5386,12190,99,....001312,
5387,12190,100,79,
5388,12190,101,8.2,
5389,12191,99,.00.002301,
5390,12191,100,134,
5391,12191,101,7.7,
5392,12192,99,...0011311,
5393,12192,100,114,
5394,12192,101,7.7,
5395,12193,99,0..0001322,
5396,12193,100,70,
5397,12193,101,8.2,
5398,12194,99,...0001411,
5399,12194,100,77,
5400,12194,101,7.9,
5401,12195,99,...0002311,
5402,12195,100,92,
5403,12195,101,7.7,
5404,12196,99,....001411,
5405,12196,100,75,
5406,12196,101,7.9,
5407,12197,99,....001312,
5408,12197,100,73,
5409,12197,101,7.9,
5410,12198,99,0...001322,
5411,12198,100,77,
5412,12198,101,8.2,
5413,12199,99,.0..012301,
5414,12199,100,73,
5415,12199,101,7.6,
5416,12200,99,....012301,
5417,12200,100,103,
5418,12200,101,7.5,
5419,12201,99,..0.001312,
5420,12201,100,67,
5421,12201,101,8.3,
5422,12202,99,....001321,
5423,12202,100,67,
5424,12202,101,7.9,
5425,12203,99,...0002311,
5426,12203,100,83,
5427,12203,101,7.6,
5428,12204,99,....001311,
5429,12204,100,93,
5430,12204,101,8.0,
5431,12205,99,0...001411,
5432,12205,100,70,
5433,12205,101,8.0,
5434,12206,99,....002311,
5435,12206,100,123,
5436,12206,101,7.8,
5437,12207,99,....012401,
5438,12207,100,74,
5439,12207,101,7.6,
5440,12208,99,....002301,
5441,12208,100,76,
5442,12208,101,7.6,
5443,12209,99,.0..002211,
5444,12209,100,57,
5445,12209,101,7.7,
5446,12210,99,....001221,
5447,12210,100,97,
5448,12210,101,8.1,
5449,12211,99,.0.0002311,
5450,12211,100,128,
5451,12211,101,7.6,
5452,12212,99,...0001311,
5453,12212,100,86,
5454,12212,101,7.9,
5455,12213,99,0...012311,
5456,12213,100,71,
5457,12213,101,7.7,
5458,12214,99,....001411,
5459,12214,100,69,
5460,12214,101,7.8,
5461,12215,99,...0001312,
5462,12215,100,102,
5463,12215,101,7.7,
5464,12216,99,....002421,
5465,12216,100,70,
5466,12216,101,8.0,
5467,12217,99,....001411,
5468,12217,100,91,
5469,12217,101,7.9,
5470,12218,99,.0..002411,
5471,12218,100,105,
5472,12218,101,7.7,
5473,12220,99,...0001301,
5474,12220,100,56,
5475,12220,101,7.7,
5476,12219,99,..0.001411,
5477,12219,100,69,
5478,12219,101,8.0,
5479,12221,99,....002401,
5480,12221,100,71,
5481,12221,101,7.7,
5482,12222,99,....011311,
5483,12222,100,89,
5484,12222,101,7.8,
5485,12223,99,...0001412,
5486,12223,100,81,
5487,12223,101,7.9,
5488,12224,99,...0011401,
5489,12224,100,66,
5490,12224,101,7.6,
5491,12225,99,...0011312,
5492,12225,100,126,
5493,12225,101,7.7,
5494,12226,99,....001411,
5495,12226,100,63,
5496,12226,101,7.9,
5497,12227,99,00..001411,
5498,12227,100,66,
5499,12227,101,8.0,
5500,12228,99,..00011401,
5501,12228,100,77,
5502,12228,101,7.8,
5503,12229,99,...0001411,
5504,12229,100,92,
5505,12229,101,7.7,
5506,12230,99,...0001411,
5507,12230,100,71,
5508,12230,101,7.7,
5509,12231,99,...0001312,
5510,12231,100,99,
5511,12231,101,7.9,
5512,12232,99,....003301,
5513,12232,100,54,
5514,12232,101,7.5,
5515,12233,99,....002312,
5516,12233,100,69,
5517,12233,101,7.9,
5518,12234,99,0...001411,
5519,12234,100,60,
5520,12234,101,7.9,
5521,12235,99,0..0012310,
5522,12235,100,82,
5523,12235,101,7.5,
5524,12236,99,....002312,
5525,12236,100,75,
5526,12236,101,8.0,
5527,12237,99,.000011311,
5528,12237,100,136,
5529,12237,101,7.7,
5530,12238,99,...0000511,
5531,12238,100,69,
5532,12238,101,7.9,
5533,12239,99,....001322,
5534,12239,100,92,
5535,12239,101,8.1,
5536,12240,99,0...001411,
5537,12240,100,58,
5538,12240,101,7.9,
5539,12241,99,...0011312,
5540,12241,100,86,
5541,12241,101,7.7,
5542,12242,99,0...001312,
5543,12242,100,60,
5544,12242,101,7.9,
5545,12244,99,0...001421,
5546,12244,100,66,
5547,12244,101,8.0,
5548,12243,99,....011411,
5549,12243,100,70,
5550,12243,101,7.9,
5551,12245,99,...0011411,
5552,12245,100,88,
5553,12245,101,7.7,
5554,12246,99,...0002301,
5555,12246,100,77,
5556,12246,101,7.9,
5557,12247,99,..00001311,
5558,12247,100,99,
5559,12247,101,7.7,
5560,12248,99,.0.0002311,
5561,12248,100,99,
5562,12248,101,7.6,
5563,12249,99,...0001311,
5564,12249,100,103,
5565,12249,101,8.0,
5566,12250,99,..0.002311,
5567,12250,100,107,
5568,12250,101,7.7,
5569,12251,99,....001411,
5570,12251,100,88,
5571,12251,101,7.8,
5572,12252,99,0000121100,
5573,12252,100,73,
5574,12252,101,6.5,
5575,12253,99,0...001312,
5576,12253,100,66,
5577,12253,101,8.0,
5578,12254,99,0...001421,
5579,12254,100,67,
5580,12254,101,7.9,
5581,12255,99,....002311,
5582,12255,100,75,
5583,12255,101,7.8,
5584,12256,99,...0001312,
5585,12256,100,73,
5586,12256,101,8.1,
5587,12257,99,....002301,
5588,12257,100,109,
5589,12257,101,7.4,
5590,12258,99,0..0001321,
5591,12258,100,67,
5592,12258,101,8.1,
5593,12259,99,....002212,
5594,12259,100,72,
5595,12259,101,8.0,
5596,12260,99,.0..002311,
5597,12260,100,68,
5598,12260,101,7.9,
5599,12261,99,....012211,
5600,12261,100,105,
5601,12261,101,7.3,
5602,12262,99,.0..002311,
5603,12262,100,66,
5604,12262,101,7.7,
5605,12263,99,....012311,
5606,12263,100,69,
5607,12263,101,7.7,
5608,12264,99,...0001411,
5609,12264,100,65,
5610,12264,101,7.9,
5611,12265,99,....000412,
5612,12265,100,69,
5613,12265,101,8.2,
5614,12266,99,....001401,
5615,12266,100,67,
5616,12266,101,7.9,
5617,12267,99,...0000222,
5618,12267,100,74,
5619,12267,101,8.3,
5620,12268,99,0...000224,
5621,12268,100,85,
5622,12268,101,8.6,
5623,12269,99,....001421,
5624,12269,100,68,
5625,12269,101,8.1,
5626,12270,99,....001312,
5627,12270,100,56,
5628,12270,101,7.9,
5629,12271,99,0...001411,
5630,12271,100,64,
5631,12271,101,7.9,
5632,12272,99,...0001321,
5633,12272,100,76,
5634,12272,101,8.1,
5635,12273,99,...0001411,
5636,12273,100,79,
5637,12273,101,7.9,
5638,12274,99,....001311,
5639,12274,100,114,
5640,12274,101,7.7,
5641,12275,99,...0000232,
5642,12275,100,73,
5643,12275,101,8.4,
5644,12276,99,0...000421,
5645,12276,100,67,
5646,12276,101,8.2,
5647,12277,99,....001311,
5648,12277,100,73,
5649,12277,101,7.9,
5650,12278,99,....011401,
5651,12278,100,56,
5652,12278,101,7.8,
5653,12279,99,....001411,
5654,12279,100,84,
5655,12279,101,8.0,
5656,12280,99,...0001311,
5657,12280,100,96,
5658,12280,101,7.9,
5659,12281,99,...0000322,
5660,12281,100,71,
5661,12281,101,8.4,
5662,12282,99,..00001411,
5663,12282,100,55,
5664,12282,101,7.8,
5665,12283,99,...0002311,
5666,12283,100,58,
5667,12283,101,7.7,
5668,12089,99,10..0..105,
5669,12089,100,27,
5670,12089,101,4.5,
5671,12319,99,1...2.13.1,
5672,12319,100,8,
5673,12319,101,6.0,
5674,12356,99,2..01.0.13,
5675,12356,100,15,
5676,12356,101,5.9,
5677,12460,99,1...313...,
5678,12460,100,6,
5679,12460,101,4.9,
5680,12532,99,2.2..2..4.,
5681,12532,100,5,
5682,12532,101,3.7,
5683,12611,99,00...00106,
5684,12611,100,64,
5685,12611,101,7.3,
5686,12640,99,.....3.122,
5687,12640,100,14,
5688,12640,101,7.7,
5689,12645,99,1.21.1..12,
5690,12645,100,8,
5691,12645,101,5.3,
5692,12649,99,00.0111003,
5693,12649,100,27,
5694,12649,101,7.7,
5695,12651,99,2....1.4.1,
5696,12651,100,7,
5697,12651,101,4.6,
5698,12659,99,.1....1311,
5699,12659,100,6,
5700,12659,101,4.6,
5701,12664,99,0.0...0304,
5702,12664,100,15,
5703,12664,101,5.6,
5704,12691,99,5...11...1,
5705,12691,100,7,
5706,12691,101,3.7,
5707,12551,99,.000001311,
5708,12551,100,46,
5709,12551,101,6.9,
5710,12555,99,1..0010122,
5711,12555,100,25,
5712,12555,101,7.7,
5713,12681,99,1...111111,
5714,12681,100,7,
5715,12681,101,2.8,
5716,12751,99,0000001112,
5717,12751,100,179,
5718,12751,101,6.2,
5719,12772,99,2...1....6,
5720,12772,100,8,
5721,12772,101,4.2,
5722,12781,99,0101110100,
5723,12781,100,24,
5724,12781,101,4.1,
5725,12933,99,.24...2.2.,
5726,12933,100,5,
5727,12933,101,3.0,
5728,12994,99,.0.0..00.6,
5729,12994,100,12,
5730,12994,101,3.9,
5731,13129,99,0.00001213,
5732,13129,100,90,
5733,13129,101,6.6,
5734,13134,99,31.00.0003,
5735,13134,100,49,
5736,13134,101,4.6,
5737,13170,99,2.......15,
5738,13170,100,7,
5739,13170,101,1.4,
5740,13172,99,..1....2.7,
5741,13172,100,10,
5742,13172,101,5.0,
5743,13231,99,00011211.0,
5744,13231,100,25,
5745,13231,101,4.9,
5746,13245,99,0000001212,
5747,13245,100,255,
5748,13245,101,7.2,
5749,13262,99,...1.21.22,
5750,13262,100,8,
5751,13262,101,7.1,
5752,13300,99,......4..6,
5753,13300,100,5,
5754,13300,101,7.0,
5755,13337,99,...1.51..1,
5756,13337,100,6,
5757,13337,101,5.8,
5758,13390,99,....131.3.,
5759,13390,100,6,
5760,13390,101,6.9,
5761,13503,99,00..001113,
5762,13503,100,36,
5763,13503,101,7.7,
5764,13604,99,2..1102000,
5765,13604,100,19,
5766,13604,101,4.9,
5767,13617,99,5.010..0.1,
5768,13617,100,16,
5769,13617,101,2.1,
5770,13633,99,...0..1024,
5771,13633,100,23,
5772,13633,101,7.2,
5773,13634,99,21..1.1113,
5774,13634,100,10,
5775,13634,101,2.0,
5776,13649,99,100.101002,
5777,13649,100,31,
5778,13649,101,5.5,
5779,13662,99,20..2010.0,
5780,13662,100,12,
5781,13662,101,2.0,
5782,13671,99,4........6,
5783,13671,100,5,
5784,13671,101,4.5,
5785,13688,99,5.......12,
5786,13688,100,7,
5787,13688,101,5.1,
5788,13691,99,12.15.....,
5789,13691,100,8,
5790,13691,101,3.3,
5791,13703,99,8........1,
5792,13703,100,6,
5793,13703,101,1.0,
5794,13715,99,1..1110..3,
5795,13715,100,18,
5796,13715,101,4.8,
5797,13733,99,10.0001211,
5798,13733,100,15,
5799,13733,101,6.1,
5800,13742,99,2.0.00.113,
5801,13742,100,18,
5802,13742,101,7.5,
5803,13753,99,2..1...1.5,
5804,13753,100,9,
5805,13753,101,1.6,
5806,13793,99,2...2....6,
5807,13793,100,5,
5808,13793,101,3.4,
5809,13870,99,00....2221,
5810,13870,100,17,
5811,13870,101,7.1,
5812,13973,99,.1..2..141,
5813,13973,100,9,
5814,13973,101,4.6,
5815,13977,99,....512.0.,
5816,13977,100,13,
5817,13977,101,5.5,
5818,14065,99,10.2..00.4,
5819,14065,100,14,
5820,14065,101,5.5,
5821,14095,99,1.0.000223,
5822,14095,100,171,
5823,14095,101,7.4,
5824,14516,99,0000001112,
5825,14516,100,93,
5826,14516,101,6.8,
5827,14518,99,2..22.1.11,
5828,14518,100,9,
5829,14518,101,4.2,
5830,14519,99,.2..42.2..,
5831,14519,100,5,
5832,14519,101,4.8,
5833,14527,99,.4.2.2...2,
5834,14527,100,5,
5835,14527,101,3.6,
5836,14532,99,..442.....,
5837,14532,100,5,
5838,14532,101,3.7,
5839,14533,99,22.4.2....,
5840,14533,100,5,
5841,14533,101,3.4,
5842,14534,99,11.31.1...,
5843,14534,100,6,
5844,14534,101,4.2,
5845,14535,99,2..44.....,
5846,14535,100,5,
5847,14535,101,3.8,
5848,14536,99,..1311.1..,
5849,14536,100,6,
5850,14536,101,4.7,
5851,14559,99,1..11.12.2,
5852,14559,100,8,
5853,14559,101,5.5,
5854,14565,99,....111.15,
5855,14565,100,8,
5856,14565,101,5.8,
5857,14575,99,...12131.2,
5858,14575,100,10,
5859,14575,101,5.6,
5860,14579,99,....42..22,
5861,14579,100,5,
5862,14579,101,6.1,
5863,14590,99,...2.2.2.4,
5864,14590,100,5,
5865,14590,101,5.0,
5866,14600,99,.1.1..2.12,
5867,14600,100,7,
5868,14600,101,5.3,
5869,14602,99,.111..1..5,
5870,14602,100,9,
5871,14602,101,2.9,
5872,14623,99,....311..3,
5873,14623,100,6,
5874,14623,101,5.9,
5875,14652,99,2..22..2.2,
5876,14652,100,5,
5877,14652,101,4.4,
5878,14654,99,...11.1.13,
5879,14654,100,6,
5880,14654,101,4.8,
5881,14671,99,....26...2,
5882,14671,100,5,
5883,14671,101,5.7,
5884,14712,99,.111.1..32,
5885,14712,100,9,
5886,14712,101,3.5,
5887,14730,99,00.0101003,
5888,14730,100,24,
5889,14730,101,4.8,
5890,13832,99,0.....4202,
5891,13832,100,19,
5892,13832,101,6.6,
5893,13839,99,3.2.111..1,
5894,13839,100,9,
5895,13839,101,4.5,
5896,13847,99,41...1..2.,
5897,13847,100,7,
5898,13847,101,2.2,
5899,13848,99,0.0201.100,
5900,13848,100,21,
5901,13848,101,5.0,
5902,13972,99,201.1..0.2,
5903,13972,100,14,
5904,13972,101,3.6,
5905,14760,99,0...000214,
5906,14760,100,55,
5907,14760,101,7.1,
5908,14799,99,3000000003,
5909,14799,100,42,
5910,14799,101,2.8,
5911,14810,99,00.0011203,
5912,14810,100,49,
5913,14810,101,7.6,
5914,14773,99,4........5,
5915,14773,100,11,
5916,14773,101,1.2,
5917,14825,99,....3411.1,
5918,14825,100,10,
5919,14825,101,5.2,
5920,14847,99,1..11100.3,
5921,14847,100,16,
5922,14847,101,5.1,
5923,14868,99,0...0.0015,
5924,14868,100,41,
5925,14868,101,5.8,
5926,14870,99,000.000124,
5927,14870,100,295,
5928,14870,101,7.6,
5929,14871,99,1....1.221,
5930,14871,100,7,
5931,14871,101,7.5,
5932,14872,99,1....1141.,
5933,14872,100,7,
5934,14872,101,6.5,
5935,14874,99,1....1.51.,
5936,14874,100,7,
5937,14874,101,6.8,
5938,14875,99,1....1141.,
5939,14875,100,7,
5940,14875,101,6.5,
5941,14876,99,1....1131.,
5942,14876,100,6,
5943,14876,101,6.4,
5944,14877,99,1..1.1.22.,
5945,14877,100,7,
5946,14877,101,6.9,
5947,14878,99,..1..21311,
5948,14878,100,9,
5949,14878,101,7.4,
5950,14879,99,0001.10002,
5951,14879,100,35,
5952,14879,101,4.4,
5953,14906,99,3......1.5,
5954,14906,100,8,
5955,14906,101,4.2,
5956,14907,99,00.0000232,
5957,14907,100,157,
5958,14907,101,7.7,
5959,14908,99,..1.1.1214,
5960,14908,100,10,
5961,14908,101,7.4,
5962,14914,99,....222..4,
5963,14914,100,5,
5964,14914,101,6.1,
5965,14921,99,....2.2.24,
5966,14921,100,5,
5967,14921,101,6.1,
5968,15102,99,1.0.1101.1,
5969,15102,100,12,
5970,15102,101,4.1,
5971,15332,99,1.1..2.1.2,
5972,15332,100,7,
5973,15332,101,5.7,
5974,15329,99,113.2....2,
5975,15329,100,9,
5976,15329,101,2.8,
5977,15331,99,0000012101,
5978,15331,100,1886,
5979,15331,101,6.7,
5980,15336,99,1000111101,
5981,15336,100,932,
5982,15336,101,6.0,
5983,15468,99,2.11..12.2,
5984,15468,100,9,
5985,15468,101,5.8,
5986,15563,99,2...24.2..,
5987,15563,100,5,
5988,15563,101,6.0,
5989,15589,99,1..021.0.2,
5990,15589,100,12,
5991,15589,101,4.8,
5992,15590,99,...1221.1.,
5993,15590,100,7,
5994,15590,101,5.3,
5995,15591,99,.1.2221...,
5996,15591,100,15,
5997,15591,101,4.8,
5998,15592,99,2..1.4.1.2,
5999,15592,100,10,
6000,15592,101,4.2,
